"l_id","chain","category","company","brand","l_offer","l_alias_market","repeattrips","repeater","offerdate","quantity","offervalue","agg_qty","agg_amt","freq","l_alias_gender","age","zip","__of_subscriber","avg___daily_calls_received","avg__duration__mins__per_call_received","avg____distinct_numbers_daily_calls_received_from","avg____distinct_numbers_weekly_calls_received_from","avg___daily_calls_made","avg___weekly_calls_made","avg__duration__mins__per_call_made","avg____distinct_numbers_daily_calls_made_to","avg____distinct_numbers_weekly_calls_made_to","__daily_messages_received","__weekly_messages_received","avg____distinct_numbers_daily_msgs_received_from","avg____distinct_numbers_weekly_msgs_received_from","__daily_messages_sent","__weekly_messages_sent","avg____distinct_numbers_daily_msgs_sent_to","avg____distinct_numbers_weekly_msgs_sent_to","repeat_flag"
"2636225670","211","1726","104460040","7668","1200581","24","0","f","4/2/2013 0:00","1","1.25","1","-0.5","1","M","16-25","77868","837","16","16","11","33","10","70","16","1","3","14","98","11","33","6","42","9","27","0"
"2642986233","21","6202","1087744888","64486","1208503","10","0","f","4/24/2013 0:00","1","1.5","1","1.5","1","F",">45","22306","1745","21","4","14","42","11","77","5","5","15","7","49","2","6","5","35","5","15","0"
"2646645709","40","4401","105100050","13791","1199256","23","0","f","3/14/2013 0:00","1","2","1","3.4900000000000002","1","F",">45","22732","10","22","7","9","27","2","14","8","13","39","5","35","11","33","9","63","6","18","0"
"2632342788","96","5616","104610040","15889","1204576","27","1","t","4/8/2013 0:00","1","1","8","20.219999999999999","2","F",">45","22830","95","19","7","22","66","3","21","9","12","36","24","168","12","36","30","210","7","21","1"
"2643168721","96","5616","104610040","15889","1204576","27","0","f","4/5/2013 0:00","1","1","4","6.2000000000000002","1","M","16-25","77034","1818","12","3","7","21","16","112","14","6","18","3","21","12","36","30","210","1","3","0"
"2623802030","77","2119","108079383","6926","1208329","37","0","f","4/27/2013 0:00","1","1","1","1.5","1","F",">45","21826","261","19","12","1","3","18","126","3","5","15","21","147","8","24","9","63","5","15","0"
"2625294330","214","3203","106414464","13474","1197502","8","0","f","3/25/2013 0:00","1","0.75","5","-5","1","F",">45","21915","163","16","18","7","21","5","35","12","9","27","10","70","2","6","7","49","3","9","0"
"2640689860","96","2202","104460040","3718","1208252","27","0","f","4/25/2013 0:00","1","3","1","19.989999999999998","1","F",">45","22960","578","12","12","17","51","4","28","1","7","21","18","126","4","12","15","105","7","21","0"
"2622249258","46","3203","106414464","13474","1197502","15","1","t","3/25/2013 0:00","1","0.75","2","25.489999999999998","2","F",">45","23231","1872","19","6","0","0","10","70","19","4","12","29","203","10","30","4","28","1","3","1"
"2646704270","21","4401","105100050","13791","1199256","10","0","f","3/16/2013 0:00","1","2","6","20.940000000000001","1","F",">45","23294","948","3","9","14","42","8","56","13","7","21","12","84","10","30","4","28","8","24","0"
"2633365999","278","3203","106414464","13474","1197502","11","0","f","3/25/2013 0:00","1","0.75","1","2.8900000000000001","1","M","16-25","77024","1877","22","16","24","72","20","140","0","1","3","6","42","14","42","12","84","6","18","0"
"2620536230","21","4401","105100050","13791","1199256","10","1","t","3/26/2013 0:00","1","2","2","9.9800000000000004","2","M","16-25","77065","1907","3","10","27","81","17","119","3","15","45","6","42","6","18","24","168","5","15","1"
"2673532275","104","3203","106414464","13474","1197502","2","0","f","3/27/2013 0:00","1","0.75","2","2","1","M","16-25","77379","3809","12","17","2","6","6","42","10","3","9","23","161","4","12","12","84","9","27","0"
"2680381608","214","5558","107120272","5072","1198273","8","0","f","3/25/2013 0:00","1","1.5","3","5.3700000000000001","1","F",">45","20187","823","10","15","17","51","12","84","10","4","12","20","140","12","36","24","168","3","9","0"
"2656017789","42","3203","106414464","13474","1197502","20","0","f","4/7/2013 0:00","1","0.75","4","5.3600000000000003","1","F",">45","20260","0","15","20","21","63","4","28","17","2","6","14","98","1","3","13","91","9","27","0"
"2648699720","285","5558","107120272","5072","1198274","33","0","f","3/25/2013 0:00","1","1.5","1","6.9900000000000002","1","F",">45","23304","3","4","5","25","75","17","119","16","7","21","12","84","10","30","18","126","10","30","0"
"2646122399","285","3203","106414464","13474","1197502","33","0","f","4/17/2013 0:00","1","0.75","4","3.5600000000000001","1","F",">45","23304","3","4","5","25","75","17","119","16","7","21","12","84","10","30","18","126","10","30","0"
"2641303918","285","1726","104460040","7668","1200581","33","0","f","4/2/2013 0:00","1","1.25","2","3.6800000000000002","1","F",">45","23310","255","9","18","28","84","2","14","12","8","24","14","98","15","45","22","154","6","18","0"
"2663290037","109","3203","106414464","13474","1197502","1","0","f","4/3/2013 0:00","1","0.75","1","2.4900000000000002","1","M","16-25","77434","259","14","19","25","75","5","35","1","2","6","8","56","14","42","26","182","5","15","0"
"2649974386","40","3203","106414464","13474","1197502","23","0","f","3/25/2013 0:00","1","0.75","37","111.17","1","M","16-25","77590","1640","8","12","18","54","12","84","13","15","45","13","91","8","24","14","98","9","27","0"
"2646700814","21","3203","106414464","13474","1197502","10","0","f","4/17/2013 0:00","1","0.75","4","17.359999999999999","1","F",">45","22306","1745","21","4","14","42","11","77","5","5","15","7","49","2","6","5","35","5","15","0"
"2677331703","21","3203","106414464","13474","1197502","10","0","f","4/1/2013 0:00","1","0.75","1","4.1900000000000004","1","F",">45","22306","1745","21","4","14","42","11","77","5","5","15","7","49","2","6","5","35","5","15","0"
"2649978072","40","2202","104460040","3718","1208251","23","0","f","4/24/2013 0:00","1","2","2","4.4800000000000004","1","F",">45","22732","10","22","7","9","27","2","14","8","13","39","5","35","11","33","9","63","6","18","0"
"2654190941","21","2119","108079383","6926","1208329","10","1","t","4/23/2013 0:00","1","1","2","3.5600000000000001","2","F",">45","23337","20","17","18","30","90","2","14","10","7","21","19","133","5","15","18","126","9","27","1"
"2629704456","96","5558","107120272","5072","1198272","27","0","f","3/26/2013 0:00","1","1.5","22","16.399999999999999","1","M","16-25","77034","1818","12","3","7","21","16","112","14","6","18","3","21","12","36","30","210","1","3","0"
"2656017980","42","5558","107120272","5072","1198275","20","0","f","3/25/2013 0:00","1","1.5","1","1.29","1","F",">45","20009","2591","24","15","27","81","4","28","20","1","3","6","42","6","18","7","49","2","6","0"
"2658606491","109","2202","104460040","3718","1208251","1","0","f","4/26/2013 0:00","1","2","1","29.989999999999998","1","F",">45","20169","1069","7","7","2","6","2","14","2","2","6","21","147","7","21","10","70","5","15","0"
"2623952257","166","9909","1089520383","28840","1203052","14","14","t","4/3/2013 0:00","1","1","2","15.57","15","F",">45","19943","616","14","15","14","42","1","7","1","7","21","10","70","14","42","25","175","10","30","1"
"2620536839","21","5619","107717272","102504","1204821","10","0","f","4/3/2013 0:00","1","1.5","4","10.359999999999999","1","F",">45","20011","3160","7","18","15","45","4","28","19","12","36","28","196","1","3","3","21","2","6","0"
"2629526682","101","3203","106414464","13474","1197502","20","0","f","3/29/2013 0:00","1","0.75","1","1.99","1","F",">45","20024","621","9","10","28","84","18","126","5","14","42","22","154","14","42","22","154","5","15","0"
"2667850785","96","5558","107120272","5072","1198271","27","4","t","3/26/2013 0:00","1","1.5","5","15.630000000000001","5","F",">45","20737","1116","20","6","3","9","5","35","8","15","45","22","154","13","39","17","119","5","15","1"
"2632937731","285","5558","107120272","5072","1198274","33","0","f","3/25/2013 0:00","1","1.5","3","4.0700000000000003","1","F",">45","20744","2738","19","14","7","21","13","91","5","14","42","10","70","4","12","24","168","8","24","0"
"2651537873","64","9909","107127979","6732","1194044","21","0","f","3/4/2013 0:00","1","1","1","1.99","1","F",">45","21153","17","26","20","13","39","25","175","4","4","12","23","161","2","6","6","42","0","0","0"
"2630803045","509","3203","106414464","13474","1197502","96","0","f","3/25/2013 0:00","1","0.75","1","2.5","1","F",">45","20602","1347","0","17","10","30","22","154","18","3","9","22","154","14","42","6","42","3","9","0"
"2646122167","285","3504","104460040","7668","1200584","33","0","f","4/7/2013 0:00","1","1.25","11","29.190000000000001","1","F",">45","20688","98","21","10","1","3","7","49","20","8","24","2","14","8","24","23","161","8","24","0"
"2637346476","42","2202","104460040","3718","1208251","20","0","f","4/23/2013 0:00","1","2","4","4","1","F",">45","21208","1831","25","4","11","33","5","35","8","2","6","19","133","9","27","22","154","7","21","0"
"2682614073","21","4401","105100050","13791","1199256","10","0","f","3/16/2013 0:00","1","2","6","15.84","1","F",">45","21224","2653","23","3","22","66","6","42","14","11","33","12","84","2","6","29","203","4","12","0"
"2629499842","240","6202","1087744888","64486","1208501","12","0","f","4/28/2013 0:00","1","1.5","3","-7.5","1","F",">45","21228","2569","5","13","18","54","20","140","7","13","39","19","133","11","33","14","98","2","6","0"
"2683367032","285","2119","108079383","6926","1208329","33","1","t","4/28/2013 0:00","1","1","1","1.99","2","F",">45","20735","1912","26","18","26","78","10","70","20","13","39","17","119","12","36","6","42","1","3","1"
"2680265862","71","9909","107127979","6732","1194044","35","5","t","3/4/2013 0:00","1","1","1","2.5","6","F",">45","20781","617","5","7","20","60","21","147","15","9","27","25","175","10","30","2","14","4","12","1"
"2630803045","509","3203","106414464","13474","1197502","96","0","f","3/25/2013 0:00","1","0.75","1","2.5","1","F",">45","20879","1315","26","15","6","18","14","98","9","15","45","18","126","5","15","14","98","1","3","0"
"2626863049","143","1726","104460040","7668","1200581","34","0","f","4/1/2013 0:00","1","1.25","5","16.989999999999998","1","F",">45","21662","29","5","4","18","54","21","147","20","13","39","10","70","4","12","6","42","0","0","0"
"2641303918","285","1726","104460040","7668","1200581","33","0","f","4/2/2013 0:00","1","1.25","2","3.6800000000000002","1","F",">45","21671","40","1","12","17","51","22","154","6","15","45","18","126","5","15","1","7","9","27","0"
"2659472842","21","4401","105100050","13791","1199256","10","0","f","3/15/2013 0:00","1","2","2","3.98","1","M","16-25","76210","2136","21","5","3","9","17","119","3","3","9","3","21","4","12","29","203","10","30","0"
"2656699450","21","4401","105100050","13791","1199256","10","0","f","3/15/2013 0:00","1","2","2","6","1","M","16-25","76210","2136","21","5","3","9","17","119","3","3","9","3","21","4","12","29","203","10","30","0"
"2638167105","507","1703","104460040","7668","1200579","96","0","f","4/8/2013 0:00","1","1.5","5","54.149999999999999","1","M","16-25","76448","303","19","11","29","87","25","175","1","2","6","17","119","14","42","7","49","3","9","0"
"2674863339","89","3203","106414464","13474","1197502","16","2","t","4/4/2013 0:00","1","0.75","3","21.27","3","M","16-25","76629","107","23","13","7","21","23","161","14","3","9","21","147","9","27","5","35","0","0","1"
"2660954355","21","5558","107120272","5072","1198272","10","0","f","3/25/2013 0:00","1","1.5","8","10.85","1","M","16-25","76652","58","25","7","9","27","11","77","0","6","18","14","98","10","30","12","84","7","21","0"
"2656659275","16","2202","104460040","3718","1208251","10","2","t","4/23/2013 0:00","1","2","4","-4.25","3","M","16-25","76802","274","12","2","4","12","24","168","5","9","27","8","56","13","39","2","14","9","27","1"
"2643798213","285","5558","107120272","5072","1198271","33","2","t","3/25/2013 0:00","1","1.5","4","5.96","3","F",">45","21850","150","13","8","21","63","11","77","18","2","6","9","63","5","15","29","203","7","21","1"
"2635386984","109","3203","106414464","13474","1197502","1","0","f","3/29/2013 0:00","1","0.75","1","2.4900000000000002","1","F",">45","21865","25","22","10","20","60","24","168","0","5","15","25","175","14","42","4","28","6","18","0"
"2675938629","21","4401","105100050","13791","1199256","10","1","t","3/16/2013 0:00","1","2","4","21.559999999999999","2","M","16-25","76802","274","12","2","4","12","24","168","5","9","27","8","56","13","39","2","14","9","27","1"
"2635929454","21","5558","107120272","5072","1198275","10","1","t","3/25/2013 0:00","1","1.5","19","51.210000000000001","2","M","16-25","76802","274","12","2","4","12","24","168","5","9","27","8","56","13","39","2","14","9","27","1"
"2645583761","46","3203","106414464","13474","1197502","15","1","t","4/7/2013 0:00","1","0.75","2","6.8899999999999997","2","M","16-25","77004","1765","9","4","14","42","1","7","13","12","36","14","98","8","24","23","161","10","30","1"
"2633365999","278","3203","106414464","13474","1197502","11","0","f","3/25/2013 0:00","1","0.75","1","2.8900000000000001","1","M","16-25","76450","715","5","17","17","51","22","154","18","8","24","27","189","4","12","16","112","0","0","0"
"2667665598","165","5616","104610040","15889","1204576","21","0","f","4/7/2013 0:00","1","1","22","90.980000000000004","1","M","16-25","76622","54","18","19","16","48","13","91","4","15","45","22","154","8","24","20","140","3","9","0"
"2623894517","165","2202","104460040","3718","1208251","21","0","f","4/25/2013 0:00","1","2","1","7.4900000000000002","1","M","16-25","76827","23","12","20","8","24","9","63","14","9","27","15","105","1","3","5","35","3","9","0"
"2636261191","83","3203","106414464","13474","1197502","15","0","f","3/30/2013 0:00","1","0.75","3","9.9700000000000006","1","F",">45","22304","2392","23","2","7","21","22","154","5","1","3","26","182","1","3","24","168","3","9","0"
"2620536839","21","5619","107717272","102504","1204821","10","0","f","4/3/2013 0:00","1","1.5","4","10.359999999999999","1","F",">45","22546","855","13","19","22","66","15","105","4","13","39","30","210","9","27","22","154","6","18","0"
"2641521382","507","3203","106414464","13474","1197502","96","1","t","3/25/2013 0:00","1","0.75","4","8","2","F",">45","21155","127","9","6","6","18","8","56","8","7","21","6","42","6","18","26","182","1","3","1"
"2626784417","98","2119","108079383","6926","1208329","8","12","t","4/23/2013 0:00","1","1","2","7.3600000000000003","13","F",">45","21250","172","11","10","13","39","18","126","5","7","21","19","133","2","6","13","91","3","9","1"
"2639463818","360","6202","1087744888","64486","1208501","37","1","t","4/25/2013 0:00","1","1.5","14","22.899999999999999","2","F",">45","21538","38","10","17","29","87","15","105","9","5","15","25","175","7","21","3","21","5","15","1"
"2627116437","46","5558","107120272","5072","1198272","15","0","f","3/25/2013 0:00","1","1.5","2","8.2300000000000004","1","F",">45","21647","15","16","13","25","75","9","63","12","10","30","4","28","8","24","1","7","6","18","0"
"2626715732","65","2202","104460040","3718","1208251","26","1","t","4/23/2013 0:00","1","2","1","2.5499999999999998","2","F",">45","21703","1774","13","17","25","75","6","42","18","13","39","8","56","7","21","25","175","3","9","1"
"2654190941","21","2119","108079383","6926","1208329","10","1","t","4/23/2013 0:00","1","1","2","3.5600000000000001","2","F",">45","21781","7","25","13","14","42","17","119","6","2","6","27","189","4","12","7","49","0","0","1"
