LocationAbbr,LocationDesc,Data_Value,Rate
OH,Gallia,0,-2699
OH,Gallia,0,-2698
OH,Gallia,0,-2697
OH,Gallia,0,-2696
OH,Gallia,0,-2695
OH,Gallia,0,-2694
TX,Galveston,0,-2693
TX,Galveston,0,-2692
TX,Galveston,0,-2691
NE,Garden,0,-2690
NE,Garden,0,-2689
NE,Garden,0,-2688
NE,Garden,0,-2687
NE,Garden,0,-2686
NE,Garden,0,-2685
NE,Garden,0,-2684
NE,Garden,0,-2683
NE,Garden,0,-2682
NE,Garden,0,-2681
NE,Garden,0,-2680
NE,Garden,0,-2679
CO,Garfield,0,-2678
CO,Garfield,0,-2677
CO,Garfield,0,-2676
CO,Garfield,0,-2675
CO,Garfield,0,-2674
CO,Garfield,0,-2673
CO,Garfield,0,-2672
CO,Garfield,0,-2671
CO,Garfield,0,-2670
MT,Garfield,0,-2669
MT,Garfield,0,-2668
MT,Garfield,0,-2667
MT,Garfield,0,-2666
MT,Garfield,0,-2665
MT,Garfield,0,-2664
MT,Garfield,0,-2663
MT,Garfield,0,-2662
MT,Garfield,0,-2661
MT,Garfield,0,-2660
MT,Garfield,0,-2659
NE,Garfield,0,-2658
NE,Garfield,0,-2657
NE,Garfield,0,-2656
NE,Garfield,0,-2655
NE,Garfield,0,-2654
NE,Garfield,0,-2653
NE,Garfield,0,-2652
NE,Garfield,0,-2651
NE,Garfield,0,-2650
NE,Garfield,0,-2649
NE,Garfield,0,-2648
NE,Garfield,0,-2647
OK,Garfield,0,-2646
OK,Garfield,0,-2645
OK,Garfield,0,-2644
OK,Garfield,0,-2643
OK,Garfield,0,-2642
OK,Garfield,0,-2641
OK,Garfield,0,-2640
OK,Garfield,0,-2639
UT,Garfield,0,-2638
UT,Garfield,0,-2637
UT,Garfield,0,-2636
UT,Garfield,0,-2635
UT,Garfield,0,-2634
UT,Garfield,0,-2633
UT,Garfield,0,-2632
UT,Garfield,0,-2631
UT,Garfield,0,-2630
UT,Garfield,0,-2629
UT,Garfield,0,-2628
UT,Garfield,0,-2627
WA,Garfield,0,-2626
WA,Garfield,0,-2625
WA,Garfield,0,-2624
WA,Garfield,0,-2623
WA,Garfield,0,-2622
WA,Garfield,0,-2621
WA,Garfield,0,-2620
WA,Garfield,0,-2619
WA,Garfield,0,-2618
WA,Garfield,0,-2617
WA,Garfield,0,-2616
WA,Garfield,0,-2615
AR,Garland,0,-2614
AR,Garland,0,-2613
AR,Garland,0,-2612
AR,Garland,0,-2611
AR,Garland,0,-2610
AR,Garland,0,-2609
AR,Garland,0,-2608
AR,Garland,0,-2607
KY,Garrard,0,-2606
KY,Garrard,0,-2605
KY,Garrard,0,-2604
KY,Garrard,0,-2603
KY,Garrard,0,-2602
KY,Garrard,0,-2601
KY,Garrard,0,-2600
KY,Garrard,0,-2599
KY,Garrard,0,-2598
MD,Garrett,0,-2597
MD,Garrett,0,-2596
MD,Garrett,0,-2595
MD,Garrett,0,-2594
MD,Garrett,0,-2593
MD,Garrett,0,-2592
MD,Garrett,0,-2591
MD,Garrett,0,-2590
MD,Garrett,0,-2589
OK,Garvin,0,-2588
OK,Garvin,0,-2587
OK,Garvin,0,-2586
OK,Garvin,0,-2585
TX,Garza,0,-2584
TX,Garza,0,-2583
TX,Garza,0,-2582
TX,Garza,0,-2581
TX,Garza,0,-2580
TX,Garza,0,-2579
MO,Gasconade,0,-2578
MO,Gasconade,0,-2577
MO,Gasconade,0,-2576
MO,Gasconade,0,-2575
MO,Gasconade,0,-2574
MO,Gasconade,0,-2573
MO,Gasconade,0,-2572
MO,Gasconade,0,-2571
MO,Gasconade,0,-2570
MO,Gasconade,0,-2569
MO,Gasconade,0,-2568
NC,Gaston,0,-2567
NC,Gaston,0,-2566
NC,Gaston,0,-2565
NC,Gates,0,-2564
NC,Gates,0,-2563
NC,Gates,0,-2562
NC,Gates,0,-2561
NC,Gates,0,-2560
NC,Gates,0,-2559
NC,Gates,0,-2558
NC,Gates,0,-2557
NC,Gates,0,-2556
KS,Geary,0,-2555
KS,Geary,0,-2554
KS,Geary,0,-2553
KS,Geary,0,-2552
KS,Geary,0,-2551
KS,Geary,0,-2550
KS,Geary,0,-2549
KS,Geary,0,-2548
KS,Geary,0,-2547
KS,Geary,0,-2546
KS,Geary,0,-2545
OH,Geauga,0,-2544
OH,Geauga,0,-2543
OH,Geauga,0,-2542
ID,Gem,0,-2541
ID,Gem,0,-2540
ID,Gem,0,-2539
ID,Gem,0,-2538
ID,Gem,0,-2537
ID,Gem,0,-2536
ID,Gem,0,-2535
ID,Gem,0,-2534
MI,Genesee,0,-2533
AL,Geneva,0,-2532
AL,Geneva,0,-2531
AL,Geneva,0,-2530
AL,Geneva,0,-2529
AL,Geneva,0,-2528
AL,Geneva,0,-2527
AL,Geneva,0,-2526
AL,Geneva,0,-2525
AL,Geneva,0,-2524
MO,Gentry,0,-2523
MO,Gentry,0,-2522
MO,Gentry,0,-2521
MO,Gentry,0,-2520
MO,Gentry,0,-2519
MO,Gentry,0,-2518
MO,Gentry,0,-2517
MO,Gentry,0,-2516
MO,Gentry,0,-2515
MO,Gentry,0,-2514
MO,Gentry,0,-2513
MO,Gentry,0,-2512
MS,George,0,-2511
MS,George,0,-2510
MS,George,0,-2509
MS,George,0,-2508
MS,George,0,-2507
MS,George,0,-2506
MS,George,0,-2505
MS,George,0,-2504
SC,Georgetown,0,-2503
SC,Georgetown,0,-2502
SC,Georgetown,0,-2501
SC,Georgetown,0,-2500
SC,Georgetown,0,-2499
SC,Georgetown,0,-2498
GA,Georgia,0,-2497
GA,Georgia,0,-2496
IN,Gibson,0,-2495
IN,Gibson,0,-2494
IN,Gibson,0,-2493
IN,Gibson,0,-2492
IN,Gibson,0,-2491
IN,Gibson,0,-2490
IN,Gibson,0,-2489
IN,Gibson,0,-2488
IN,Gibson,0,-2487
TN,Gibson,0,-2486
TN,Gibson,0,-2485
TN,Gibson,0,-2484
TN,Gibson,0,-2483
TN,Gibson,0,-2482
TN,Gibson,0,-2481
TN,Gibson,0,-2480
TN,Gibson,0,-2479
TN,Gibson,0,-2478
FL,Gilchrist,0,-2477
FL,Gilchrist,0,-2476
FL,Gilchrist,0,-2475
FL,Gilchrist,0,-2474
FL,Gilchrist,0,-2473
FL,Gilchrist,0,-2472
TN,Giles,0,-2471
TN,Giles,0,-2470
TN,Giles,0,-2469
TN,Giles,0,-2468
TN,Giles,0,-2467
TN,Giles,0,-2466
TN,Giles,0,-2465
TN,Giles,0,-2464
TN,Giles,0,-2463
VA,Giles,0,-2462
VA,Giles,0,-2461
VA,Giles,0,-2460
VA,Giles,0,-2459
VA,Giles,0,-2458
VA,Giles,0,-2457
VA,Giles,0,-2456
VA,Giles,0,-2455
VA,Giles,0,-2454
TX,Gillespie,0,-2453
TX,Gillespie,0,-2452
TX,Gillespie,0,-2451
TX,Gillespie,0,-2450
TX,Gillespie,0,-2449
TX,Gillespie,0,-2448
TX,Gillespie,0,-2447
TX,Gillespie,0,-2446
TX,Gillespie,0,-2445
OR,Gilliam,0,-2444
OR,Gilliam,0,-2443
OR,Gilliam,0,-2442
OR,Gilliam,0,-2441
OR,Gilliam,0,-2440
OR,Gilliam,0,-2439
OR,Gilliam,0,-2438
OR,Gilliam,0,-2437
OR,Gilliam,0,-2436
OR,Gilliam,0,-2435
OR,Gilliam,0,-2434
OR,Gilliam,0,-2433
GA,Gilmer,0,-2432
GA,Gilmer,0,-2431
GA,Gilmer,0,-2430
GA,Gilmer,0,-2429
GA,Gilmer,0,-2428
GA,Gilmer,0,-2427
GA,Gilmer,0,-2426
GA,Gilmer,0,-2425
GA,Gilmer,0,-2424
GA,Gilmer,0,-2423
GA,Gilmer,0,-2422
WV,Gilmer,0,-2421
WV,Gilmer,0,-2420
WV,Gilmer,0,-2419
WV,Gilmer,0,-2418
WV,Gilmer,0,-2417
WV,Gilmer,0,-2416
WV,Gilmer,0,-2415
WV,Gilmer,0,-2414
WV,Gilmer,0,-2413
WV,Gilmer,0,-2412
WV,Gilmer,0,-2411
WV,Gilmer,0,-2410
CO,Gilpin,0,-2409
CO,Gilpin,0,-2408
CO,Gilpin,0,-2407
CO,Gilpin,0,-2406
MT,Glacier,0,-2405
MT,Glacier,0,-2404
MT,Glacier,0,-2403
MT,Glacier,0,-2402
MT,Glacier,0,-2401
MT,Glacier,0,-2400
MT,Glacier,0,-2399
MT,Glacier,0,-2398
MT,Glacier,0,-2397
FL,Glades,0,-2396
FL,Glades,0,-2395
FL,Glades,0,-2394
MI,Gladwin,0,-2393
MI,Gladwin,0,-2392
MI,Gladwin,0,-2391
MI,Gladwin,0,-2390
MI,Gladwin,0,-2389
MI,Gladwin,0,-2388
MI,Gladwin,0,-2387
MI,Gladwin,0,-2386
MI,Gladwin,0,-2385
GA,Glascock,0,-2384
GA,Glascock,0,-2383
GA,Glascock,0,-2382
GA,Glascock,0,-2381
GA,Glascock,0,-2380
GA,Glascock,0,-2379
GA,Glascock,0,-2378
GA,Glascock,0,-2377
GA,Glascock,0,-2376
TX,Glasscock,0,-2375
TX,Glasscock,0,-2374
TX,Glasscock,0,-2373
TX,Glasscock,0,-2372
TX,Glasscock,0,-2371
TX,Glasscock,0,-2370
CA,Glenn,0,-2369
NJ,Gloucester,0,-2368
NJ,Gloucester,0,-2367
VA,Gloucester,0,-2366
VA,Gloucester,0,-2365
VA,Gloucester,0,-2364
VA,Gloucester,0,-2363
VA,Gloucester,0,-2362
VA,Gloucester,0,-2361
VA,Gloucester,0,-2360
VA,Gloucester,0,-2359
VA,Gloucester,0,-2358
GA,Glynn,0,-2357
GA,Glynn,0,-2356
GA,Glynn,0,-2355
GA,Glynn,0,-2354
GA,Glynn,0,-2353
GA,Glynn,0,-2352
GA,Glynn,0,-2351
GA,Glynn,0,-2350
MI,Gogebic,0,-2349
MI,Gogebic,0,-2348
MI,Gogebic,0,-2347
MI,Gogebic,0,-2346
MI,Gogebic,0,-2345
MI,Gogebic,0,-2344
MI,Gogebic,0,-2343
MI,Gogebic,0,-2342
MI,Gogebic,0,-2341
MI,Gogebic,0,-2340
MI,Gogebic,0,-2339
MT,Golden Valley,0,-2338
MT,Golden Valley,0,-2337
MT,Golden Valley,0,-2336
MT,Golden Valley,0,-2335
MT,Golden Valley,0,-2334
MT,Golden Valley,0,-2333
MT,Golden Valley,0,-2332
MT,Golden Valley,0,-2331
MT,Golden Valley,0,-2330
MT,Golden Valley,0,-2329
MT,Golden Valley,0,-2328
MT,Golden Valley,0,-2327
ND,Golden Valley,0,-2326
ND,Golden Valley,0,-2325
ND,Golden Valley,0,-2324
ND,Golden Valley,0,-2323
ND,Golden Valley,0,-2322
ND,Golden Valley,0,-2321
ND,Golden Valley,0,-2320
ND,Golden Valley,0,-2319
ND,Golden Valley,0,-2318
ND,Golden Valley,0,-2317
ND,Golden Valley,0,-2316
ND,Golden Valley,0,-2315
TX,Goliad,0,-2314
TX,Goliad,0,-2313
TX,Goliad,0,-2312
TX,Goliad,0,-2311
TX,Goliad,0,-2310
TX,Goliad,0,-2309
TX,Gonzales,0,-2308
TX,Gonzales,0,-2307
TX,Gonzales,0,-2306
TX,Gonzales,0,-2305
TX,Gonzales,0,-2304
TX,Gonzales,0,-2303
VA,Goochland,0,-2302
VA,Goochland,0,-2301
VA,Goochland,0,-2300
VA,Goochland,0,-2299
MN,Goodhue,0,-2298
MN,Goodhue,0,-2297
MN,Goodhue,0,-2296
MN,Goodhue,0,-2295
MN,Goodhue,0,-2294
MN,Goodhue,0,-2293
MN,Goodhue,0,-2292
ID,Gooding,0,-2291
ID,Gooding,0,-2290
ID,Gooding,0,-2289
ID,Gooding,0,-2288
ID,Gooding,0,-2287
ID,Gooding,0,-2286
ID,Gooding,0,-2285
ID,Gooding,0,-2284
ID,Gooding,0,-2283
ID,Gooding,0,-2282
ID,Gooding,0,-2281
GA,Gordon,0,-2280
GA,Gordon,0,-2279
GA,Gordon,0,-2278
GA,Gordon,0,-2277
GA,Gordon,0,-2276
GA,Gordon,0,-2275
GA,Gordon,0,-2274
WY,Goshen,0,-2273
WY,Goshen,0,-2272
WY,Goshen,0,-2271
WY,Goshen,0,-2270
WY,Goshen,0,-2269
WY,Goshen,0,-2268
WY,Goshen,0,-2267
WY,Goshen,0,-2266
WY,Goshen,0,-2265
NE,Gosper,0,-2264
NE,Gosper,0,-2263
NE,Gosper,0,-2262
NE,Gosper,0,-2261
NE,Gosper,0,-2260
NE,Gosper,0,-2259
NE,Gosper,0,-2258
NE,Gosper,0,-2257
NE,Gosper,0,-2256
NE,Gosper,0,-2255
NE,Gosper,0,-2254
NE,Gosper,0,-2253
KS,Gove,0,-2252
KS,Gove,0,-2251
KS,Gove,0,-2250
KS,Gove,0,-2249
KS,Gove,0,-2248
KS,Gove,0,-2247
KS,Gove,0,-2246
KS,Gove,0,-2245
KS,Gove,0,-2244
KS,Gove,0,-2243
KS,Gove,0,-2242
KS,Gove,0,-2241
GA,Grady,0,-2240
GA,Grady,0,-2239
GA,Grady,0,-2238
GA,Grady,0,-2237
GA,Grady,0,-2236
GA,Grady,0,-2235
GA,Grady,0,-2234
GA,Grady,0,-2233
OK,Grady,0,-2232
OK,Grady,0,-2231
NH,Grafton,0,-2230
NH,Grafton,0,-2229
NH,Grafton,0,-2228
NH,Grafton,0,-2227
NH,Grafton,0,-2226
NH,Grafton,0,-2225
NH,Grafton,0,-2224
NH,Grafton,0,-2223
NH,Grafton,0,-2222
NH,Grafton,0,-2221
NH,Grafton,0,-2220
NH,Grafton,0,-2219
AZ,Graham,0,-2218
AZ,Graham,0,-2217
KS,Graham,0,-2216
KS,Graham,0,-2215
KS,Graham,0,-2214
KS,Graham,0,-2213
KS,Graham,0,-2212
KS,Graham,0,-2211
KS,Graham,0,-2210
KS,Graham,0,-2209
KS,Graham,0,-2208
KS,Graham,0,-2207
KS,Graham,0,-2206
KS,Graham,0,-2205
NC,Graham,0,-2204
NC,Graham,0,-2203
NC,Graham,0,-2202
NC,Graham,0,-2201
NC,Graham,0,-2200
NC,Graham,0,-2199
NC,Graham,0,-2198
NC,Graham,0,-2197
NC,Graham,0,-2196
NC,Graham,0,-2195
NC,Graham,0,-2194
TN,Grainger,0,-2193
TN,Grainger,0,-2192
TN,Grainger,0,-2191
TN,Grainger,0,-2190
TN,Grainger,0,-2189
TN,Grainger,0,-2188
TN,Grainger,0,-2187
TN,Grainger,0,-2186
TN,Grainger,0,-2185
CO,Grand,0,-2184
CO,Grand,0,-2183
CO,Grand,0,-2182
CO,Grand,0,-2181
CO,Grand,0,-2180
CO,Grand,0,-2179
CO,Grand,0,-2178
CO,Grand,0,-2177
CO,Grand,0,-2176
UT,Grand,0,-2175
UT,Grand,0,-2174
UT,Grand,0,-2173
UT,Grand,0,-2172
UT,Grand,0,-2171
UT,Grand,0,-2170
UT,Grand,0,-2169
UT,Grand,0,-2168
ND,Grand Forks,0,-2167
ND,Grand Forks,0,-2166
ND,Grand Forks,0,-2165
ND,Grand Forks,0,-2164
ND,Grand Forks,0,-2163
ND,Grand Forks,0,-2162
ND,Grand Forks,0,-2161
ND,Grand Forks,0,-2160
ND,Grand Forks,0,-2159
ND,Grand Forks,0,-2158
ND,Grand Forks,0,-2157
ND,Grand Forks,0,-2156
VT,Grand Isle,0,-2155
VT,Grand Isle,0,-2154
VT,Grand Isle,0,-2153
VT,Grand Isle,0,-2152
VT,Grand Isle,0,-2151
VT,Grand Isle,0,-2150
VT,Grand Isle,0,-2149
VT,Grand Isle,0,-2148
VT,Grand Isle,0,-2147
VT,Grand Isle,0,-2146
VT,Grand Isle,0,-2145
VT,Grand Isle,0,-2144
MI,Grand Traverse,0,-2143
MI,Grand Traverse,0,-2142
MI,Grand Traverse,0,-2141
MI,Grand Traverse,0,-2140
MI,Grand Traverse,0,-2139
MI,Grand Traverse,0,-2138
MI,Grand Traverse,0,-2137
MI,Grand Traverse,0,-2136
MI,Grand Traverse,0,-2135
MI,Grand Traverse,0,-2134
MI,Grand Traverse,0,-2133
MI,Grand Traverse,0,-2132
MT,Granite,0,-2131
MT,Granite,0,-2130
MT,Granite,0,-2129
MT,Granite,0,-2128
MT,Granite,0,-2127
MT,Granite,0,-2126
MT,Granite,0,-2125
MT,Granite,0,-2124
MT,Granite,0,-2123
MT,Granite,0,-2122
MT,Granite,0,-2121
MT,Granite,0,-2120
AR,Grant,0,-2119
AR,Grant,0,-2118
AR,Grant,0,-2117
AR,Grant,0,-2116
AR,Grant,0,-2115
AR,Grant,0,-2114
AR,Grant,0,-2113
AR,Grant,0,-2112
IN,Grant,0,-2111
IN,Grant,0,-2110
IN,Grant,0,-2109
IN,Grant,0,-2108
IN,Grant,0,-2107
IN,Grant,0,-2106
IN,Grant,0,-2105
IN,Grant,0,-2104
KS,Grant,0,-2103
KS,Grant,0,-2102
KS,Grant,0,-2101
KS,Grant,0,-2100
KS,Grant,0,-2099
KS,Grant,0,-2098
KS,Grant,0,-2097
KS,Grant,0,-2096
KS,Grant,0,-2095
KS,Grant,0,-2094
KS,Grant,0,-2093
KY,Grant,0,-2092
KY,Grant,0,-2091
KY,Grant,0,-2090
KY,Grant,0,-2089
KY,Grant,0,-2088
KY,Grant,0,-2087
KY,Grant,0,-2086
KY,Grant,0,-2085
KY,Grant,0,-2084
MN,Grant,0,-2083
MN,Grant,0,-2082
MN,Grant,0,-2081
MN,Grant,0,-2080
MN,Grant,0,-2079
MN,Grant,0,-2078
MN,Grant,0,-2077
MN,Grant,0,-2076
MN,Grant,0,-2075
MN,Grant,0,-2074
MN,Grant,0,-2073
MN,Grant,0,-2072
ND,Grant,0,-2071
ND,Grant,0,-2070
ND,Grant,0,-2069
ND,Grant,0,-2068
ND,Grant,0,-2067
ND,Grant,0,-2066
ND,Grant,0,-2065
ND,Grant,0,-2064
ND,Grant,0,-2063
ND,Grant,0,-2062
NE,Grant,0,-2061
NE,Grant,0,-2060
NE,Grant,0,-2059
NE,Grant,0,-2058
NE,Grant,0,-2057
NE,Grant,0,-2056
NE,Grant,0,-2055
NE,Grant,0,-2054
NE,Grant,0,-2053
NE,Grant,0,-2052
NE,Grant,0,-2051
NE,Grant,0,-2050
NM,Grant,0,-2049
NM,Grant,0,-2048
NM,Grant,0,-2047
NM,Grant,0,-2046
NM,Grant,0,-2045
NM,Grant,0,-2044
NM,Grant,0,-2043
NM,Grant,0,-2042
NM,Grant,0,-2041
OK,Grant,0,-2040
OK,Grant,0,-2039
OK,Grant,0,-2038
OK,Grant,0,-2037
OK,Grant,0,-2036
OK,Grant,0,-2035
OK,Grant,0,-2034
OK,Grant,0,-2033
OK,Grant,0,-2032
OK,Grant,0,-2031
OR,Grant,0,-2030
OR,Grant,0,-2029
OR,Grant,0,-2028
OR,Grant,0,-2027
OR,Grant,0,-2026
OR,Grant,0,-2025
OR,Grant,0,-2024
OR,Grant,0,-2023
OR,Grant,0,-2022
SD,Grant,0,-2021
SD,Grant,0,-2020
SD,Grant,0,-2019
SD,Grant,0,-2018
SD,Grant,0,-2017
SD,Grant,0,-2016
SD,Grant,0,-2015
SD,Grant,0,-2014
SD,Grant,0,-2013
SD,Grant,0,-2012
SD,Grant,0,-2011
SD,Grant,0,-2010
WA,Grant,0,-2009
WA,Grant,0,-2008
WI,Grant,0,-2007
WI,Grant,0,-2006
WI,Grant,0,-2005
WI,Grant,0,-2004
WI,Grant,0,-2003
WI,Grant,0,-2002
WI,Grant,0,-2001
WI,Grant,0,-2000
WI,Grant,0,-1999
WI,Grant,0,-1998
WI,Grant,0,-1997
WI,Grant,0,-1996
WV,Grant,0,-1995
WV,Grant,0,-1994
WV,Grant,0,-1993
WV,Grant,0,-1992
WV,Grant,0,-1991
WV,Grant,0,-1990
WV,Grant,0,-1989
WV,Grant,0,-1988
WV,Grant,0,-1987
WV,Grant,0,-1986
WV,Grant,0,-1985
WV,Grant,0,-1984
LA,Grant Parish,0,-1983
LA,Grant Parish,0,-1982
LA,Grant Parish,0,-1981
LA,Grant Parish,0,-1980
LA,Grant Parish,0,-1979
LA,Grant Parish,0,-1978
LA,Grant Parish,0,-1977
LA,Grant Parish,0,-1976
LA,Grant Parish,0,-1975
NC,Granville,0,-1974
NC,Granville,0,-1973
NC,Granville,0,-1972
NC,Granville,0,-1971
MI,Gratiot,0,-1970
MI,Gratiot,0,-1969
MI,Gratiot,0,-1968
MI,Gratiot,0,-1967
MI,Gratiot,0,-1966
KY,Graves,0,-1965
KY,Graves,0,-1964
KY,Graves,0,-1963
KY,Graves,0,-1962
KY,Graves,0,-1961
KY,Graves,0,-1960
KY,Graves,0,-1959
KY,Graves,0,-1958
KY,Graves,0,-1957
KS,Gray,0,-1956
KS,Gray,0,-1955
KS,Gray,0,-1954
KS,Gray,0,-1953
KS,Gray,0,-1952
KS,Gray,0,-1951
KS,Gray,0,-1950
KS,Gray,0,-1949
KS,Gray,0,-1948
KS,Gray,0,-1947
KS,Gray,0,-1946
TX,Gray,0,-1945
TX,Gray,0,-1944
TX,Gray,0,-1943
TX,Gray,0,-1942
TX,Gray,0,-1941
TX,Gray,0,-1940
TX,Gray,0,-1939
TX,Gray,0,-1938
TX,Gray,0,-1937
TX,Gray,0,-1936
TX,Gray,0,-1935
WA,Grays Harbor,0,-1934
WA,Grays Harbor,0,-1933
WA,Grays Harbor,0,-1932
KY,Grayson,0,-1931
KY,Grayson,0,-1930
KY,Grayson,0,-1929
KY,Grayson,0,-1928
KY,Grayson,0,-1927
KY,Grayson,0,-1926
KY,Grayson,0,-1925
KY,Grayson,0,-1924
KY,Grayson,0,-1923
KY,Grayson,0,-1922
VA,Grayson,0,-1921
VA,Grayson,0,-1920
VA,Grayson,0,-1919
VA,Grayson,0,-1918
VA,Grayson,0,-1917
VA,Grayson,0,-1916
VA,Grayson,0,-1915
VA,Grayson,0,-1914
VA,Grayson,0,-1913
VA,Grayson,0,-1912
KS,Greeley,0,-1911
KS,Greeley,0,-1910
KS,Greeley,0,-1909
KS,Greeley,0,-1908
KS,Greeley,0,-1907
KS,Greeley,0,-1906
KS,Greeley,0,-1905
KS,Greeley,0,-1904
KS,Greeley,0,-1903
KS,Greeley,0,-1902
KS,Greeley,0,-1901
KS,Greeley,0,-1900
NE,Greeley,0,-1899
NE,Greeley,0,-1898
NE,Greeley,0,-1897
NE,Greeley,0,-1896
NE,Greeley,0,-1895
NE,Greeley,0,-1894
NE,Greeley,0,-1893
NE,Greeley,0,-1892
NE,Greeley,0,-1891
NE,Greeley,0,-1890
NE,Greeley,0,-1889
NE,Greeley,0,-1888
KY,Green,0,-1887
KY,Green,0,-1886
KY,Green,0,-1885
KY,Green,0,-1884
KY,Green,0,-1883
KY,Green,0,-1882
KY,Green,0,-1881
KY,Green,0,-1880
KY,Green,0,-1879
KY,Green,0,-1878
KY,Green,0,-1877
WI,Green,0,-1876
WI,Green,0,-1875
WI,Green,0,-1874
WI,Green,0,-1873
WI,Green,0,-1872
WI,Green Lake,0,-1871
WI,Green Lake,0,-1870
WI,Green Lake,0,-1869
WI,Green Lake,0,-1868
WI,Green Lake,0,-1867
WI,Green Lake,0,-1866
WI,Green Lake,0,-1865
WI,Green Lake,0,-1864
WI,Green Lake,0,-1863
WI,Green Lake,0,-1862
WI,Green Lake,0,-1861
WI,Green Lake,0,-1860
WV,Greenbrier,0,-1859
WV,Greenbrier,0,-1858
WV,Greenbrier,0,-1857
WV,Greenbrier,0,-1856
WV,Greenbrier,0,-1855
WV,Greenbrier,0,-1854
WV,Greenbrier,0,-1853
WV,Greenbrier,0,-1852
WV,Greenbrier,0,-1851
WV,Greenbrier,0,-1850
AL,Greene,0,-1849
AL,Greene,0,-1848
AL,Greene,0,-1847
AL,Greene,0,-1846
AL,Greene,0,-1845
AL,Greene,0,-1844
AL,Greene,0,-1843
AL,Greene,0,-1842
AL,Greene,0,-1841
AR,Greene,0,-1840
AR,Greene,0,-1839
AR,Greene,0,-1838
AR,Greene,0,-1837
AR,Greene,0,-1836
AR,Greene,0,-1835
AR,Greene,0,-1834
AR,Greene,0,-1833
AR,Greene,0,-1832
GA,Greene,0,-1831
GA,Greene,0,-1830
GA,Greene,0,-1829
GA,Greene,0,-1828
GA,Greene,0,-1827
GA,Greene,0,-1826
GA,Greene,0,-1825
GA,Greene,0,-1824
GA,Greene,0,-1823
IA,Greene,0,-1822
IA,Greene,0,-1821
IA,Greene,0,-1820
IA,Greene,0,-1819
IA,Greene,0,-1818
IA,Greene,0,-1817
IA,Greene,0,-1816
IA,Greene,0,-1815
IA,Greene,0,-1814
IA,Greene,0,-1813
IA,Greene,0,-1812
IA,Greene,0,-1811
IL,Greene,0,-1810
IL,Greene,0,-1809
IL,Greene,0,-1808
IL,Greene,0,-1807
IL,Greene,0,-1806
IL,Greene,0,-1805
IL,Greene,0,-1804
IL,Greene,0,-1803
IL,Greene,0,-1802
IL,Greene,0,-1801
IL,Greene,0,-1800
IL,Greene,0,-1799
IN,Greene,0,-1798
IN,Greene,0,-1797
IN,Greene,0,-1796
IN,Greene,0,-1795
IN,Greene,0,-1794
IN,Greene,0,-1793
IN,Greene,0,-1792
IN,Greene,0,-1791
IN,Greene,0,-1790
IN,Greene,0,-1789
IN,Greene,0,-1788
MO,Greene,0,-1787
MO,Greene,0,-1786
MO,Greene,0,-1785
MO,Greene,0,-1784
MO,Greene,0,-1783
MO,Greene,0,-1782
MO,Greene,0,-1781
MO,Greene,0,-1780
MS,Greene,0,-1779
MS,Greene,0,-1778
MS,Greene,0,-1777
MS,Greene,0,-1776
MS,Greene,0,-1775
MS,Greene,0,-1774
MS,Greene,0,-1773
NC,Greene,0,-1772
NC,Greene,0,-1771
NC,Greene,0,-1770
NC,Greene,0,-1769
NC,Greene,0,-1768
NC,Greene,0,-1767
NC,Greene,0,-1766
NC,Greene,0,-1765
NC,Greene,0,-1764
NY,Greene,0,-1763
NY,Greene,0,-1762
NY,Greene,0,-1761
NY,Greene,0,-1760
NY,Greene,0,-1759
OH,Greene,0,-1758
OH,Greene,0,-1757
OH,Greene,0,-1756
OH,Greene,0,-1755
OH,Greene,0,-1754
OH,Greene,0,-1753
PA,Greene,0,-1752
PA,Greene,0,-1751
PA,Greene,0,-1750
PA,Greene,0,-1749
PA,Greene,0,-1748
PA,Greene,0,-1747
PA,Greene,0,-1746
PA,Greene,0,-1745
PA,Greene,0,-1744
TN,Greene,0,-1743
TN,Greene,0,-1742
TN,Greene,0,-1741
TN,Greene,0,-1740
TN,Greene,0,-1739
TN,Greene,0,-1738
TN,Greene,0,-1737
TN,Greene,0,-1736
TN,Greene,0,-1735
VA,Greene,0,-1734
VA,Greene,0,-1733
VA,Greene,0,-1732
VA,Greene,0,-1731
VA,Greene,0,-1730
VA,Greene,0,-1729
VA,Greene,0,-1728
VA,Greene,0,-1727
VA,Greene,0,-1726
AZ,Greenlee,0,-1725
AZ,Greenlee,0,-1724
AZ,Greenlee,0,-1723
AZ,Greenlee,0,-1722
AZ,Greenlee,0,-1721
VA,Greensville,0,-1720
VA,Greensville,0,-1719
VA,Greensville,0,-1718
VA,Greensville,0,-1717
VA,Greensville,0,-1716
VA,Greensville,0,-1715
VA,Greensville,0,-1714
VA,Greensville,0,-1713
VA,Greensville,0,-1712
KY,Greenup,0,-1711
KY,Greenup,0,-1710
KY,Greenup,0,-1709
KY,Greenup,0,-1708
KY,Greenup,0,-1707
KY,Greenup,0,-1706
KY,Greenup,0,-1705
KY,Greenup,0,-1704
KY,Greenup,0,-1703
KY,Greenup,0,-1702
SC,Greenville,0,-1701
SC,Greenville,0,-1700
SC,Greenville,0,-1699
KS,Greenwood,0,-1698
KS,Greenwood,0,-1697
KS,Greenwood,0,-1696
KS,Greenwood,0,-1695
KS,Greenwood,0,-1694
KS,Greenwood,0,-1693
KS,Greenwood,0,-1692
KS,Greenwood,0,-1691
